# Seed:  123456789
#
#   a      e        i        q        r        M      m_rand H_rand color flag delta    m_int   H_int eff   RA(H)     DEC    delta_ra delt_dec Surv.  Comments
#
# flag: >0: detected; >2: characterized; 0 mod(2): tracked
# Survey: name of the block
# delta_ra: distance from center of pointing [arcsec]
# delt_dec: distance from center of pointing [arcsec]
#
  43.252  0.027    1.448   42.080   44.054  228.077   24.357   7.87  0.00  2   43.099   24.260   7.77 0.27  4.56077  21.3948  2.83447 -0.42320 L3w-sm f         
  44.098  0.070    6.022   41.028   44.573   95.028   24.690   8.15 -0.80  3   43.590   25.034   8.49 0.58 21.99056 -13.1684  2.55570 -1.00447 presur c         
  42.426  0.027    1.877   41.280   43.559  189.590   23.501   7.06  0.00  2   42.577   23.406   6.96 0.39 16.20294 -19.4941  2.75170  0.47077 L5j-sm f         
  43.885  0.050    4.773   41.686   43.056   65.284   24.942   8.55 -0.80  1   42.076   24.757   8.36 0.29 22.01945 -12.5025  2.62526 -1.01982 presur c         
  43.197  0.041    1.249   41.434   41.525   17.979   24.588   8.36 -0.80  3   40.538   24.753   8.52 0.67 21.92152 -12.6667  2.74679 -1.00754 presur f         
  42.506  0.020    2.253   41.643   41.644    6.098   23.629   7.40  0.00  4   40.654   23.494   7.26 0.68 21.93588 -14.3173  2.78063 -1.00340 L3q-sm f         
  43.576  0.047    3.823   41.515   43.798   93.594   24.056   7.63  0.00  4   42.793   24.297   7.87 0.57 21.50334 -15.4286  2.71245 -0.93386 L4q-sm f         
  42.541  0.016    2.675   41.864   43.050  138.627   25.085   8.69 -0.80  1   42.067   24.984   8.59 0.14 21.97764 -12.3188  2.65012 -0.99447 presur f         
  43.149  0.052    1.140   40.901   42.660   74.596   25.202   8.84 -0.80  1   41.686   25.143   8.78 0.06 22.11455 -12.3223  2.63252 -1.00586 presur f         
  44.935  0.015    0.554   44.274   45.309  236.459   23.346   6.73  0.00  4   44.333   23.483   6.87 0.79 13.36563  -8.4002  2.53114  1.01813 L4h-sm f         
  43.992  0.087    1.111   40.147   40.151    1.413   24.518   8.45  0.00  2   39.179   24.506   8.44 0.19  8.98246  18.2522  3.03089  0.87594 L5c-sm f         
  42.747  0.034    1.001   41.298   42.509  281.476   22.833   6.51  0.00  4   41.540   22.967   6.65 0.86  4.81128  22.4780  2.98473 -0.35730 L3w-sm f         
  44.352  0.072    0.610   41.145   41.296  343.688   24.485   8.25  0.00  2   40.367   24.065   7.83 0.13  4.15596  21.3469  2.86079 -0.53964 L3w-sm c         
  43.291  0.142   27.616   37.157   37.163  358.159   24.057   8.33  0.00  4   36.192   24.030   8.30 0.56  4.85633  22.8993  3.46676 -0.08044 L3w-sm h         
  42.542  0.033    3.528   41.139   43.062  110.105   24.211   7.87  0.00  4   42.076   24.384   8.04 0.56  2.65835  14.9854  2.86759 -0.88192 L4v-sm f         
  42.668  0.086    1.965   38.994   39.185  343.082   24.356   8.35 -0.70  4   38.233   24.517   8.51 0.48 12.97431  -8.2490  2.75943  1.20270 L3h-sm h         
  44.328  0.058    1.437   41.743   46.477  144.554   23.848   7.19  0.00  4   45.476   24.137   7.48 0.53  0.09480   0.2563  2.55138 -1.09226 L3s-sm c         
  45.205  0.096    3.561   40.883   40.901    4.327   24.741   8.60  0.00  2   39.926   24.624   8.48 0.05  9.04892  18.8984  2.97465  0.89809 L5c-sm f         
  43.822  0.059    1.084   41.219   45.126  242.817   23.851   7.27  0.00  4   44.160   23.590   7.01 0.52  8.82654  18.8095  2.74302  0.77216 L7a-sm f         
  42.982  0.055    0.286   40.601   44.721  134.786   23.693   7.15  0.00  4   43.757   23.636   7.09 0.62  8.87424  17.5206  2.75564  0.78052 L7a-sm f         
  43.593  0.022    0.674   42.638   43.489  277.253   24.174   7.75  0.00  3   42.496   24.081   7.66 0.45 21.19335 -16.2015  2.71341 -0.83180 L4q-sm f         
  43.548  0.022    3.866   42.590   44.285  220.606   24.370   7.84 -0.70  4   43.328   24.651   8.12 0.46 13.11658  -5.5122  2.54737  0.98735 L3h-sm f         
  44.377  0.064    1.716   41.524   41.631   14.962   23.903   7.70  0.00  4   40.645   23.818   7.62 0.68  2.61287  16.4760  2.91712 -0.96773 L4v-sm c         
  43.467  0.032    0.913   42.097   44.745  201.235   24.554   7.99 -0.80  3   43.764   24.463   7.90 0.69 22.01874 -12.8393  2.55560 -0.95685 presur f         
  43.971  0.071    1.634   40.836   42.240  306.939   24.409   8.12  0.00  1   41.240   24.304   8.02 0.33 15.45078 -19.3480  2.85046  0.71349 L4k-sm f         
  43.340  0.207   20.265   34.373   38.846  310.317   23.593   7.62  0.00  2   37.894   23.507   7.53 0.38 18.82451 -24.5045  2.95533 -0.44019 L4o-sm h         
  43.683  0.092    4.790   39.678   41.784   57.113   24.332   8.07 -0.80  3   40.803   24.806   8.54 0.80 22.02694 -13.3151  2.69200 -1.06079 presur f         
  43.181  0.026    2.444   42.067   42.588   56.389   24.845   8.56  0.00  1   41.603   24.486   8.20 0.02  9.40190  16.7037  2.89421  0.95748 L5c-sm f         
  43.044  0.050    0.938   40.887   42.950   84.711   24.000   7.60  0.00  2   41.980   24.037   7.64 0.26 19.58284 -22.3468  2.72381 -0.46109 L4m-sm f         
  42.488  0.049    0.850   40.406   40.588   22.872   23.809   7.67  0.00  4   39.609   23.708   7.57 0.43 16.29633 -20.9710  2.92273  0.50761 L5i-sm f         
  45.517  0.109    1.975   40.560   42.935   53.335   23.444   7.08  0.00  4   41.942   23.771   7.41 0.74 21.95739 -12.7800  2.69744 -0.99874 L3q-sm f         
  43.915  0.023    1.516   42.905   43.116  322.785   25.087   8.69 -0.80  1   42.133   24.990   8.59 0.14 21.99331 -13.4015  2.64618 -0.97530 presur f         
  42.650  0.048    0.572   40.599   40.659  346.469   24.501   8.36 -0.80  3   39.672   24.722   8.58 0.73 21.92894 -12.6751  2.79882 -1.02138 presur f         
  43.810  0.035    1.338   42.259   42.497   31.283   24.249   7.90 -0.80  3   41.522   24.305   7.96 0.83 22.10282 -12.7410  2.64630 -0.99599 presur c         
  44.152  0.075    2.721   40.818   47.170  153.174   23.883   7.08  0.00  1   46.202   24.274   7.47 0.31 19.61311 -22.1971  2.50253 -0.44533 L4m-sm f         
  46.334  0.046    2.696   44.184   46.454  269.366   24.796   8.07 -0.80  3   45.480   25.260   8.53 0.47 22.11135 -12.7671  2.43204 -0.94845 presur f         
  45.040  0.049    2.719   42.829   43.776   52.920   24.880   8.42 -0.80  1   42.788   24.990   8.53 0.37 21.91774 -13.8834  2.61635 -0.98652 presur f         
  42.505  0.045    0.932   40.571   44.130  214.338   23.711   7.24  0.00  4   43.142   23.597   7.13 0.45 12.70863  -3.5971  2.65846  1.13510 L3f-sm f         
  46.041  0.053    3.442   43.601   46.852  106.603   24.356   7.59 -0.80  3   45.876   25.026   8.26 0.79 22.10961 -13.7673  2.41632 -0.95933 presur f         
  42.538  0.033    4.632   41.118   41.190   18.137   24.542   8.33 -0.80  3   40.214   24.989   8.78 0.70 22.11620 -13.8936  2.70271 -1.09497 presur f         
  43.055  0.045    4.952   41.126   41.800  312.649   24.722   8.49  0.00  2   40.825   24.516   8.28 0.05  9.05971  18.4667  2.93012  0.90729 L5c-sm f         
  44.145  0.137    8.220   38.106   38.801   24.072   21.943   6.03  0.00  4   37.805   21.910   6.00 0.90 13.76930  -9.7567  2.95621  1.21603 L4h-sm h         
  43.251  0.171   29.922   35.846   35.934  352.553   23.649   8.06  0.00  4   34.936   23.391   7.80 0.46 19.37761 -22.2155  3.33962 -0.85603 L4n-sm h         
  42.558  0.026    2.209   41.460   42.338   76.892   23.563   7.27  0.00  4   41.346   23.857   7.56 0.73 13.65269  -9.8734  2.76731  1.04517 L4h-sm f         
  45.399  0.141    1.250   38.989   39.592   21.607   23.808   7.77  0.00  4   38.613   23.903   7.87 0.69 15.04674 -18.5215  2.89096  0.86133 L4k-sm f         
  43.856  0.043    1.494   41.953   43.086  296.053   24.781   8.39 -0.80  3   42.098   24.591   8.20 0.49 21.89301 -12.9001  2.67622 -0.94984 presur f         
  43.534  0.043    1.873   41.649   44.222  250.851   24.215   7.71  0.00  2   43.263   24.352   7.85 0.12  8.97883  19.1223  2.75261  0.82860 L7a-sm f         
  44.758  0.106    3.543   40.022   41.258  321.685   24.239   8.01  0.00  2   40.292   24.747   8.52 0.18 19.62872 -22.0887  2.78746 -0.51255 L4m-sm f         
  42.607  0.029    1.575   41.376   42.958  254.859   24.503   8.11 -0.80  3   41.984   24.362   7.97 0.72 22.11786 -13.1135  2.62430 -0.99983 presur f         
  43.877  0.211   24.132   34.632   35.958   24.867   23.243   7.64  0.00  4   34.974   23.064   7.46 0.71 22.61677   4.8821  3.12179 -1.56466 L5r-sm h         
  43.840  0.059    3.886   41.231   43.181   72.166   23.957   7.60  0.00  4   42.172   24.123   7.77 0.64 21.65197 -15.1907  2.77119 -0.90899 L4q-sm f         
  46.126  0.042    1.105   44.193   47.160  239.571   24.988   8.19 -0.80  1   46.183   24.904   8.11 0.24 22.08357 -12.7656  2.41847 -0.90891 presur f         
  44.660  0.111    2.180   39.712   43.232  292.808   23.517   7.15  0.00  4   42.225   23.532   7.17 0.80 21.59375 -15.0539  2.75891 -0.91144 L4q-sm f         
  44.236  0.058    2.194   41.679   43.232   63.758   24.707   8.32  0.00  2   42.258   24.777   8.39 0.06  8.98680  18.0524  2.85354  0.80469 L5c-sm f         
  42.422  0.036    2.325   40.904   43.308  123.889   24.064   7.63  0.00  2   42.341   23.961   7.53 0.14 16.45826 -23.2672  2.73931  0.38877 L5i-sm f         
  45.156  0.059    0.890   42.470   47.459  212.647   23.699   6.94  0.00  4   46.471   23.441   6.68 0.74  2.73297  15.1396  2.62823 -0.81929 L4v-sm f         
#
# Total number of objects:       106074.
# Number of detections:          207
# Number of tracked objects:     107
